grid_id,viirs_2014,viirs_2015,viirs_2016,viirs_2017,viirs_2018,viirs_2019,viirs_2020,viirs_2021,viirs_2022,viirs_2023,viirs_2024,viirs_2025
G000042,5.593733676493568,6.082738524795199,5.177300722849343,6.451361728398017,5.849453939179032,6.738421532216574,6.6186236882067755,6.934501842163608,7.834007718007421,7.700648484439522,8.824654443887127,9.265042996015996
G000043,0.8045146108472518,0.6844695264047771,0.6534421053491062,0.8887079405811237,0.8803685736895851,0.8322636001560996,0.9402444613840896,1.0468770314842928,1.1277854021413949,1.2280565861970385,1.2440884783475683,1.2476979416426845
G000044,0.16939384190794457,0.12759082423568568,0.10917478345395194,0.29370641902497224,0.28403590086828245,0.30507586557806915,0.3636380427197825,0.42050394762188836,0.40574697665952925,0.43074843669096513,0.4710234837519692,0.45134849145975403
G000045,0.22871814539078922,0.1974997256120746,0.16068657650646484,0.4354760434571517,0.44710780500752983,0.5338062952312254,0.6283339470975025,0.6170588585161078,0.641779859707569,0.6745871143325308,0.6734127708643718,0.6195865044159685
G000046,0.21714234328060059,0.17025616467655014,0.15500050011314373,0.38536698485417836,0.3650629692277048,0.404806189342885,0.5176057644346927,0.533299087712805,0.5024223508243604,0.5637044482430551,0.5719475767582721,0.6128953481892497
G000047,0.22632458843181563,0.18675347313809257,0.1597510431278661,0.3733200192495175,0.3714406154066587,0.3889815465620886,0.48272054080914195,0.5215524219828617,0.49343230000688887,0.5431225479872694,0.5703536296083082,0.5773002192421743
G000048,0.269402442050582,0.2394818082374383,0.21039932481695658,0.4484361581609439,0.4420143523610956,0.5133444648720019,0.5960900643709065,0.6518207074273669,0.6398075940702789,0.6889928206746102,0.7409160140274009,0.7079428487471855
G000049,0.2667428998917829,0.22994062227881257,0.2060360532759199,0.46320769277397106,0.4447193222145388,0.5021187213822733,0.585998504865365,0.6653806540543206,0.6529446119878403,0.7290654468909461,0.7382608518426358,0.7273126985827786
G000050,0.2518369026049061,0.21253371399712098,0.175198562931819,0.40135773649958323,0.3811549916308256,0.42686475868907303,0.5052309920109153,0.5694262309863208,0.5685711641158859,0.6343200459032584,0.6471735392259947,0.6472076929539398
G000051,0.22455476971701252,0.19797902241149354,0.18501688930831972,0.40472602904198246,0.390110529770439,0.44842213190170405,0.542703676197106,0.6201316497986789,0.5878986677629582,0.6506228328372967,0.6549521823220743,0.6647066720907094
G000052,0.23907139656396273,0.1985455196345261,0.19224702758956058,0.4247719811611488,0.40811723444039,0.4756874075012306,0.595468815987938,0.6923429013719858,0.6888021648640782,0.7665412213692189,0.7532207080664116,0.7763003051369806
G000053,0.2665578398928546,0.22316817145886303,0.1902058528018122,0.4076569975311413,0.38432574841088996,0.45035234264790525,0.5407208473401494,0.6379231914133389,0.638824868700026,0.7224534023705923,0.7274471816067195,0.7049285450326604
G000054,0.4345915515699764,0.3719775468798955,0.3510414875117328,0.5683172754804678,0.617621619112884,0.680016128655609,0.6881360109404495,0.6828729368285821,0.7050949351519502,0.7638229121046997,0.7343490858266181,0.7810021082767336
G000055,2.365931621169476,2.302961012008735,1.9979388244278116,2.3695480035297565,2.3825949215658193,3.04755771967873,3.924082306544459,3.359107752478309,4.117516126991294,3.7295116671677944,3.7840494159789384,4.153066534119049
G000056,1.5538758030154327,1.51126998026071,1.3314808515453196,1.70151074995146,1.5400583435596142,1.803502717172576,2.483188744099035,2.445858184384128,2.90710845130287,2.8379579851721437,3.0464389428041447,3.1774186866547933
G000057,0.30615596158106834,0.23287099555456547,0.2018055582303923,0.4140126561372919,0.3950502569118013,0.4027475803003148,0.49029659548093396,0.5026054851438959,0.5335610559957736,0.6007948633191841,0.5735964244502034,0.6056279480146636
G000058,0.2174048209230283,0.1600335963026044,0.14682448326077846,0.35818661840277777,0.31502975747432743,0.33254216664603786,0.38458891272810963,0.41809275415947755,0.43349764021557013,0.4637332590784701,0.4553056738472412,0.47642360563345615
G000059,0.3224300971625048,0.3626921355768065,0.3112719573807559,0.47907214893283684,0.5684702747111275,0.49043653939282816,0.581222175108713,0.6035393745865965,0.5686170174108212,0.7370478395189507,1.0760468079032743,0.9600400387235012
