built_2015,built_2020,built_2025,grid_id,built_share_2015,built_pct_2015,built_share_2020,built_pct_2020,built_share_2025,built_pct_2025
0.0,0.0,0.0,G000133,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000134,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000135,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000136,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000137,0.0,0.0,0.0,0.0,0.0,0.0
6981.278431372549,7657.839215686275,7657.839215686275,G000138,0.006981278431372548,0.6981278431372548,0.007657839215686275,0.7657839215686275,0.007657839215686275,0.7657839215686275
23136.160784313728,23970.72156862745,23970.72156862745,G000139,0.023136160784313728,2.3136160784313726,0.02397072156862745,2.397072156862745,0.02397072156862745,2.397072156862745
0.0,0.0,0.0,G000140,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000141,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000142,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000143,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000144,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000145,0.0,0.0,0.0,0.0,0.0,0.0
41138.321568627456,49626.705882352944,50587.705882352944,G000146,0.041138321568627456,4.113832156862745,0.04962670588235294,4.962670588235294,0.050587705882352944,5.058770588235294
861.0,879.0,879.0,G000147,0.000861,0.0861,0.000879,0.0879,0.000879,0.0879
0.0,0.0,0.0,G000148,0.0,0.0,0.0,0.0,0.0,0.0
1157.1215686274509,1180.0588235294117,1180.0588235294117,G000149,0.0011571215686274508,0.11571215686274508,0.0011800588235294117,0.11800588235294117,0.0011800588235294117,0.11800588235294117
8.721568627450981,8.87843137254902,8.87843137254902,G000150,8.721568627450981e-06,0.0008721568627450981,8.87843137254902e-06,0.000887843137254902,8.87843137254902e-06,0.000887843137254902
94.91764705882353,96.75294117647059,96.75294117647059,G000151,9.491764705882353e-05,0.009491764705882352,9.675294117647059e-05,0.00967529411764706,9.675294117647059e-05,0.00967529411764706
0.0,0.0,0.0,G000152,0.0,0.0,0.0,0.0,0.0,0.0
3624.7960784313727,3718.733333333333,3718.733333333333,G000153,0.003624796078431373,0.3624796078431373,0.0037187333333333333,0.37187333333333333,0.0037187333333333333,0.37187333333333333
130.23529411764707,130.23529411764707,130.23529411764707,G000154,0.00013023529411764707,0.013023529411764706,0.00013023529411764707,0.013023529411764706,0.00013023529411764707,0.013023529411764706
0.0,0.0,0.0,G000155,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000156,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000157,0.0,0.0,0.0,0.0,0.0,0.0
414.0,553.0,553.0,G000158,0.000414,0.0414,0.000553,0.0553,0.000553,0.0553
0.0,0.0,0.0,G000159,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000160,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.152941176470588,2.152941176470588,G000161,0.0,0.0,2.1529411764705882e-06,0.00021529411764705883,2.1529411764705882e-06,0.00021529411764705883
532.5176470588235,539.0117647058823,539.0117647058823,G000162,0.0005325176470588236,0.05325176470588235,0.0005390117647058823,0.05390117647058823,0.0005390117647058823,0.05390117647058823
828.5411764705882,841.6509803921568,841.6509803921568,G000163,0.0008285411764705882,0.08285411764705881,0.0008416509803921569,0.0841650980392157,0.0008416509803921569,0.0841650980392157
0.0,0.0,0.0,G000164,0.0,0.0,0.0,0.0,0.0,0.0
8192.843137254902,8601.850980392157,8601.850980392157,G000165,0.008192843137254902,0.8192843137254902,0.008601850980392158,0.8601850980392157,0.008601850980392158,0.8601850980392157
13071.262745098038,13248.03137254902,13248.03137254902,G000166,0.013071262745098037,1.3071262745098038,0.01324803137254902,1.324803137254902,0.01324803137254902,1.324803137254902
0.0,0.0,0.0,G000167,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000168,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000169,0.0,0.0,0.0,0.0,0.0,0.0
22446.874509803918,28685.007843137257,31145.007843137257,G000170,0.022446874509803916,2.2446874509803916,0.028685007843137256,2.8685007843137256,0.031145007843137257,3.1145007843137256
1685.0,1715.0,1715.0,G000171,0.001685,0.1685,0.001715,0.17149999999999999,0.001715,0.17149999999999999
0.0,0.0,0.0,G000172,0.0,0.0,0.0,0.0,0.0,0.0
2.0666666666666664,2.0666666666666664,2.0666666666666664,G000173,2.0666666666666662e-06,0.00020666666666666663,2.0666666666666662e-06,0.00020666666666666663,2.0666666666666662e-06,0.00020666666666666663
