aod_2014,aod_2015,aod_2016,aod_2017,aod_2018,aod_2019,aod_2020,aod_2021,aod_2022,aod_2023,aod_2024,aod_2025,grid_id
0.1436849214176968,0.13290574770172955,0.1460348792989418,0.13277408045999314,0.13832973184658634,0.14673854532159547,0.13113804098781676,0.13974033264888863,0.1297021162399996,0.14370000053359236,0.14220533954999956,0.12624965471872154,G000095
0.14278463571886488,0.13222084349529792,0.14530304859432217,0.12950782716808712,0.13711159723769217,0.1438995151366339,0.12671996754012302,0.13779164151183607,0.13190889434151978,0.14667116412528725,0.1431053569397838,0.12302937154888809,G000096
0.14404230904613466,0.1343244342936905,0.1411476437996813,0.12767119101350838,0.1318542933080873,0.14236252974777702,0.12522747071156018,0.13903145457563476,0.13258014968779444,0.15063698872257544,0.14215191462521085,0.12317011474735808,G000097
0.14636846233964232,0.13509676741205967,0.14523023844765354,0.12953740499261074,0.13946280581978215,0.14091849712281973,0.12787147104553578,0.14360304746936703,0.1348042783477892,0.15340856857519272,0.14758227782611752,0.12388282048579491,G000098
0.14807458737589851,0.13401810048146526,0.1472295706492171,0.13139809915060674,0.13737645510815039,0.14406072134057693,0.1303692909675618,0.14568697091267258,0.13706761012164786,0.14954537344771424,0.1487012622413453,0.12238819175985542,G000099
0.1505546186498996,0.1336811606023181,0.14684240147966077,0.1296799958124992,0.13264612822613575,0.14619062786964188,0.13340575400143354,0.14592779753425555,0.13743680936239483,0.14492670343275005,0.15124018378830548,0.12490730861706925,G000100
0.1530480471952083,0.13432425831646136,0.1433193649901211,0.12622357986611157,0.13112586175532057,0.1422680853889338,0.13100541949300115,0.14632074970920123,0.13377757197540208,0.14537600680969412,0.1473510863882791,0.12439914181076621,G000101
0.15242028419005418,0.1357802056391401,0.14443645462535795,0.12911942643637253,0.13370144040449874,0.14637074542316478,0.13241542734770145,0.1495702925707998,0.13124617954819076,0.1511015828649228,0.13988963324343953,0.12463205837275847,G000102
0.14968668147969752,0.13260843423027108,0.1485249362813132,0.12893493178636323,0.13452675132699177,0.1463266185508144,0.1341727207207827,0.14440790671431772,0.1292408023369317,0.1481873289785135,0.13680272880105,0.12243732108085735,G000103
0.14867430712063004,0.1296160873566139,0.147165828652496,0.12873115499587479,0.13595383260728378,0.14436461222223987,0.1347459015100695,0.13981807876042665,0.1289044602491504,0.14148540875248877,0.13129959152601886,0.1175335146607281,G000104
0.15048937243874858,0.13407914499961857,0.1500562129539003,0.132139962071638,0.13644875435337397,0.14623215845800616,0.13613246002712462,0.13418347821306983,0.13269224684530806,0.1420631916367448,0.13728476872143755,0.11846954353083604,G000105
0.14951191438754596,0.13497889202182953,0.14713145529987764,0.1334288135509673,0.13648314638486453,0.1497328399218351,0.13352112990243756,0.1383432003064241,0.13193613635687337,0.1462223325282309,0.13862180787905584,0.1221439882472963,G000106
0.1543737363877875,0.13667568330752922,0.1422339776978036,0.13323553262548432,0.13178810506645525,0.14829051105788238,0.1282891456450123,0.14686338321423886,0.12468607180958238,0.14775021604266675,0.14076409072889198,0.12539671775272757,G000107
0.14991989461925023,0.13600844218321817,0.14194882555688773,0.13250438478974041,0.1186405411933292,0.14333854473787694,0.12041554041892533,0.1441014152515781,0.11817813948175805,0.14187136518063748,0.13596879298964124,0.1230111808620184,G000108
0.15451709658918805,0.13823329520122216,0.14086781997826722,0.13221839466152094,0.11426245016822414,0.14190419978893234,0.11759516310823682,0.1496784018065801,0.1178217754209461,0.1451020153093015,0.13975744014273528,0.12056764120792904,G000109
0.15394943023593816,0.13680435253267648,0.1387889271733058,0.13479051962466013,0.11857538953746749,0.13962449166030688,0.11483654566342939,0.14779020009625052,0.12257326019446733,0.1451777610288213,0.13257334314193078,0.12133678983106884,G000110
0.14525287411150556,0.14042751508017895,0.13447272849062783,0.12958919166656171,0.12714936118025827,0.13798525005626838,0.11485289789033287,0.14386103173155482,0.12546929320692196,0.14382879691073347,0.13384901995665452,0.11710474380635387,G000111
0.13972618539375992,0.1376931983599639,0.13086552313075028,0.12652849093974794,0.12328294920123421,0.13689539013582935,0.11727702153245957,0.1426755318094604,0.12395185897670098,0.14317352050325013,0.13128573075292624,0.11706410692599832,G000112
0.15215896165729711,0.13697448131340642,0.13563137442269244,0.12373753484120323,0.1337570779467608,0.1386397276093958,0.12271081145793493,0.13342488105726533,0.12681050486996592,0.14142055994180905,0.13959732728385377,0.1191283125464768,G000113
0.15590529079203785,0.14171237663363426,0.14470832302816183,0.1321046034373163,0.1401333456848059,0.14844391386939002,0.12940715763360017,0.14389418844496724,0.1299284064887054,0.14795140776888424,0.1495312819782744,0.1292261974285087,G000114
0.15321426140871305,0.1402786855237542,0.1434793780625876,0.13383596098612655,0.1371692641552466,0.14941432747326477,0.12706996959020114,0.14597142022860915,0.12901123622447125,0.14928865010825235,0.14636552224193275,0.12827915785657878,G000115
0.1489479911344308,0.13638865890975438,0.14137200672023134,0.1286014049807794,0.13376135173987697,0.1470254971801401,0.12535350508405507,0.1423072305189412,0.1281851845554627,0.14473333149785375,0.14364239250022331,0.12345739891444676,G000116
